userID,smoker,drink_level,dress_preference,user_ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,new_user_cuisine,new_user_payments,user_avg_rating,user_avg_food_rating,user_avg_service_rating,user_avg_rating_text,user_avg_rating_bin,placeID,name,address,city,country,alcohol,smoking_area,dress_code,accessibility,price,state,res_ambience,franchise,area,other_services,res_accept_pay,res_cuisine,res_parking,res_avg_rating,res_avg_food,res_avg_service,res_avg_rating_text,res_avg_rating_bin,cus_res_rating,cus_res_food_rating,cus_res_service_rating
U1026,0,abstemious,formal,family,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,red,49,medium,1.55,Mexican,multiple,1,1.4,1,Satisfactory,1,132654,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,NULL,none,0.25,0.25,0.25,Unsatisfactory,0,0,0,0
U1065,0,abstemious,formal,friends,public,single,independent,1989,technology,conformist,Catholic,student,green,55,medium,1.72,Mexican,only cash,1.2,0.8,1.2,Satisfactory,1,132654,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,NULL,none,0.25,0.25,0.25,Unsatisfactory,0,1,1,1
U1129,0,casual drinker,no preference,friends,public,single,independent,1989,variety,thrifty-protector,none,student,purple,69,low,1.69,Mexican,only cash,0.25,0.5,0.75,Unsatisfactory,0,132654,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,NULL,none,0.25,0.25,0.25,Unsatisfactory,0,0,0,0
U1130,0,abstemious,NULL,NULL,NULL,NULL,NULL,1989,none,hard-worker,none,NULL,yellow,40,NULL,1.2,Mexican,NULL,0.25,0.5,0.25,Unsatisfactory,0,132654,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,NULL,none,0.25,0.25,0.25,Unsatisfactory,0,0,0,0
U1107,0,abstemious,no preference,friends,car owner,single,independent,1989,variety,hard-worker,Catholic,NULL,blue,87,high,1.79,Mexican,multiple,2,2,1.67,Satisfactory,1,132660,carnitas mata calle Emilio Portes Gil,Emilio Portes Gil,victoria,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,NULL,none,1.4,1.4,1,Satisfactory,1,2,2,1
U1080,1,social drinker,formal,friends,car owner,single,independent,1987,variety,hard-worker,Catholic,student,white,80,low,1.82,Mexican,only cash,1.33,1.33,1.33,Satisfactory,1,132660,carnitas mata calle Emilio Portes Gil,Emilio Portes Gil,victoria,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,NULL,none,1.4,1.4,1,Satisfactory,1,2,2,2
U1087,0,abstemious,no preference,solitary,public,single,independent,1989,variety,thrifty-protector,Catholic,student,black,53,medium,1.55,Chinese,only cash,1.25,1.88,0.88,Satisfactory,1,132660,carnitas mata calle Emilio Portes Gil,Emilio Portes Gil,victoria,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,NULL,none,1.4,1.4,1,Satisfactory,1,1,1,0
U1063,0,casual drinker,formal,family,public,single,independent,1988,eco-friendly,conformist,Catholic,student,red,80,medium,1.78,Mexican,only cash,1.4,1.4,1.2,Satisfactory,1,132660,carnitas mata calle Emilio Portes Gil,Emilio Portes Gil,victoria,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,NULL,none,1.4,1.4,1,Satisfactory,1,2,2,2
U1068,0,casual drinker,informal,friends,public,single,independent,1988,technology,thrifty-protector,Catholic,student,blue,72,low,1.57,Mexican,only cash,0.63,0.63,0.63,Unsatisfactory,0,132660,carnitas mata calle Emilio Portes Gil,Emilio Portes Gil,victoria,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,NULL,none,1.4,1.4,1,Satisfactory,1,0,0,0
U1068,0,casual drinker,informal,friends,public,single,independent,1988,technology,thrifty-protector,Catholic,student,blue,72,low,1.57,Mexican,only cash,0.63,0.63,0.63,Unsatisfactory,0,132663,tacos abi,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,0.5,0.5,0.67,Unsatisfactory,0,1,1,1
U1028,0,abstemious,no preference,family,public,single,independent,1989,variety,hard-worker,Christian,student,blue,77,medium,1.63,Mexican,only cash,1,1.14,1,Satisfactory,1,132663,tacos abi,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,0.5,0.5,0.67,Unsatisfactory,0,0,0,0
U1031,0,abstemious,informal,solitary,NULL,married,kids,1992,none,hard-worker,Catholic,unemployed,white,40,medium,1.6,Mexican,multiple,0,0,0,Unsatisfactory,0,132663,tacos abi,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,0.5,0.5,0.67,Unsatisfactory,0,0,0,0
U1087,0,abstemious,no preference,solitary,public,single,independent,1989,variety,thrifty-protector,Catholic,student,black,53,medium,1.55,Chinese,only cash,1.25,1.88,0.88,Satisfactory,1,132663,tacos abi,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,0.5,0.5,0.67,Unsatisfactory,0,1,2,1
U1082,1,abstemious,informal,friends,public,single,NULL,1989,variety,hard-worker,Catholic,student,black,63,medium,1.69,Mexican,only cash,0.11,0.11,0.11,Unsatisfactory,0,132663,tacos abi,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,0.5,0.5,0.67,Unsatisfactory,0,0,0,0
U1103,0,abstemious,formal,friends,public,single,independent,1989,technology,hard-worker,Jewish,professional,green,120,medium,1.9,Mexican,multiple,1.13,1.5,1.38,Satisfactory,1,132663,tacos abi,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,0.5,0.5,0.67,Unsatisfactory,0,1,0,2
U1129,0,casual drinker,no preference,friends,public,single,independent,1989,variety,thrifty-protector,none,student,purple,69,low,1.69,Mexican,only cash,0.25,0.5,0.75,Unsatisfactory,0,132665,TACOS CORRECAMINOS,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,0.8,0.8,1,Unsatisfactory,0,0,0,0
U1031,0,abstemious,informal,solitary,NULL,married,kids,1992,none,hard-worker,Catholic,unemployed,white,40,medium,1.6,Mexican,multiple,0,0,0,Unsatisfactory,0,132665,TACOS CORRECAMINOS,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,0.8,0.8,1,Unsatisfactory,0,0,0,0
U1026,0,abstemious,formal,family,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,red,49,medium,1.55,Mexican,multiple,1,1.4,1,Satisfactory,1,132665,TACOS CORRECAMINOS,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,0.8,0.8,1,Unsatisfactory,0,2,2,2
U1065,0,abstemious,formal,friends,public,single,independent,1989,technology,conformist,Catholic,student,green,55,medium,1.72,Mexican,only cash,1.2,0.8,1.2,Satisfactory,1,132665,TACOS CORRECAMINOS,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,0.8,0.8,1,Unsatisfactory,0,1,1,1
U1039,0,social drinker,no preference,friends,NULL,single,independent,1989,none,hard-worker,none,student,yellow,83,medium,1.73,Regional,only cash,1.33,1.33,1.67,Satisfactory,1,132665,TACOS CORRECAMINOS,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,0.8,0.8,1,Unsatisfactory,0,1,1,2
U1063,0,casual drinker,formal,family,public,single,independent,1988,eco-friendly,conformist,Catholic,student,red,80,medium,1.78,Mexican,only cash,1.4,1.4,1.2,Satisfactory,1,132667,little pizza Emilio Portes Gil,calle emilio portes gil,victoria ,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,t,closed,none,only cash,Armenian,none,1.25,2,1.25,Satisfactory,1,1,2,1
U1123,0,abstemious,informal,family,NULL,single,independent,1987,technology,hard-worker,Catholic,student,green,110,medium,1.75,Mexican,only cash,1.13,1.75,1,Satisfactory,1,132667,little pizza Emilio Portes Gil,calle emilio portes gil,victoria ,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,t,closed,none,only cash,Armenian,none,1.25,2,1.25,Satisfactory,1,1,2,1
U1103,0,abstemious,formal,friends,public,single,independent,1989,technology,hard-worker,Jewish,professional,green,120,medium,1.9,Mexican,multiple,1.13,1.5,1.38,Satisfactory,1,132667,little pizza Emilio Portes Gil,calle emilio portes gil,victoria ,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,t,closed,none,only cash,Armenian,none,1.25,2,1.25,Satisfactory,1,1,2,2
U1087,0,abstemious,no preference,solitary,public,single,independent,1989,variety,thrifty-protector,Catholic,student,black,53,medium,1.55,Chinese,only cash,1.25,1.88,0.88,Satisfactory,1,132667,little pizza Emilio Portes Gil,calle emilio portes gil,victoria ,NULL,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,t,closed,none,only cash,Armenian,none,1.25,2,1.25,Satisfactory,1,2,2,1
U1080,1,social drinker,formal,friends,car owner,single,independent,1987,variety,hard-worker,Catholic,student,white,80,low,1.82,Mexican,only cash,1.33,1.33,1.33,Satisfactory,1,132668,TACOS EL GUERO,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,1,1,1,Satisfactory,1,1,1,1
U1031,0,abstemious,informal,solitary,NULL,married,kids,1992,none,hard-worker,Catholic,unemployed,white,40,medium,1.6,Mexican,multiple,0,0,0,Unsatisfactory,0,132668,TACOS EL GUERO,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,1,1,1,Satisfactory,1,0,0,0
U1021,0,social drinker,no preference,family,car owner,single,dependent,1984,none,hard-worker,Catholic,student,purple,108,medium,1.62,multiple,only cash,2,2,1.33,Satisfactory,1,132668,TACOS EL GUERO,NULL,victoria,mexico,No_Alcohol_Served,none,informal,completely,low,tamaulipas,familiar,f,closed,none,NULL,Mexican,none,1,1,1,Satisfactory,1,2,2,2
U1026,0,abstemious,formal,family,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,red,49,medium,1.55,Mexican,multiple,1,1.4,1,Satisfactory,1,132706,Gorditas Dona Tota,Zaragoza entre Francisco Zarco y Lopez Velarde,Cd. Victoria,Mexico,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,Tamaulipas,familiar,t,closed,none,multiple,Mexican,public,0.75,1.25,1,Unsatisfactory,0,0,2,0
U1065,0,abstemious,formal,friends,public,single,independent,1989,technology,conformist,Catholic,student,green,55,medium,1.72,Mexican,only cash,1.2,0.8,1.2,Satisfactory,1,132706,Gorditas Dona Tota,Zaragoza entre Francisco Zarco y Lopez Velarde,Cd. Victoria,Mexico,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,Tamaulipas,familiar,t,closed,none,multiple,Mexican,public,0.75,1.25,1,Unsatisfactory,0,2,1,2
U1129,0,casual drinker,no preference,friends,public,single,independent,1989,variety,thrifty-protector,none,student,purple,69,low,1.69,Mexican,only cash,0.25,0.5,0.75,Unsatisfactory,0,132706,Gorditas Dona Tota,Zaragoza entre Francisco Zarco y Lopez Velarde,Cd. Victoria,Mexico,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,Tamaulipas,familiar,t,closed,none,multiple,Mexican,public,0.75,1.25,1,Unsatisfactory,0,0,0,1
U1130,0,abstemious,NULL,NULL,NULL,NULL,NULL,1989,none,hard-worker,none,NULL,yellow,40,NULL,1.2,Mexican,NULL,0.25,0.5,0.25,Unsatisfactory,0,132706,Gorditas Dona Tota,Zaragoza entre Francisco Zarco y Lopez Velarde,Cd. Victoria,Mexico,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,Tamaulipas,familiar,t,closed,none,multiple,Mexican,public,0.75,1.25,1,Unsatisfactory,0,1,2,1
U1080,1,social drinker,formal,friends,car owner,single,independent,1987,variety,hard-worker,Catholic,student,white,80,low,1.82,Mexican,only cash,1.33,1.33,1.33,Satisfactory,1,132715,tacos de la estacion,NULL,NULL,NULL,No_Alcohol_Served,none,informal,no_accessibility,low,NULL,quiet,f,open,none,only cash,Mexican,none,1,1,0.5,Satisfactory,1,1,1,1
U1021,0,social drinker,no preference,family,car owner,single,dependent,1984,none,hard-worker,Catholic,student,purple,108,medium,1.62,multiple,only cash,2,2,1.33,Satisfactory,1,132715,tacos de la estacion,NULL,NULL,NULL,No_Alcohol_Served,none,informal,no_accessibility,low,NULL,quiet,f,open,none,only cash,Mexican,none,1,1,0.5,Satisfactory,1,2,2,1
U1023,0,casual drinker,informal,friends,car owner,single,independent,1988,none,hard-worker,Catholic,student,blue,103,low,1.79,Mexican,only cash,0.5,0.5,0.5,Unsatisfactory,0,132715,tacos de la estacion,NULL,NULL,NULL,No_Alcohol_Served,none,informal,no_accessibility,low,NULL,quiet,f,open,none,only cash,Mexican,none,1,1,0.5,Satisfactory,1,0,0,0
U1011,0,abstemious,no preference,family,public,single,independent,1989,variety,hard-worker,Catholic,student,purple,68,medium,1.78,Mexican,only cash,1.33,1.33,0.67,Satisfactory,1,132715,tacos de la estacion,NULL,NULL,NULL,No_Alcohol_Served,none,informal,no_accessibility,low,NULL,quiet,f,open,none,only cash,Mexican,none,1,1,0.5,Satisfactory,1,1,1,0
U1011,0,abstemious,no preference,family,public,single,independent,1989,variety,hard-worker,Catholic,student,purple,68,medium,1.78,Mexican,only cash,1.33,1.33,0.67,Satisfactory,1,132717,tortas hawai,NULL,NULL,NULL,No_Alcohol_Served,not permitted,informal,partially,medium,NULL,familiar,f,closed,none,only cash,Fast_Food,public,1.33,1.33,1,Satisfactory,1,2,2,1
U1023,0,casual drinker,informal,friends,car owner,single,independent,1988,none,hard-worker,Catholic,student,blue,103,low,1.79,Mexican,only cash,0.5,0.5,0.5,Unsatisfactory,0,132717,tortas hawai,NULL,NULL,NULL,No_Alcohol_Served,not permitted,informal,partially,medium,NULL,familiar,f,closed,none,only cash,Fast_Food,public,1.33,1.33,1,Satisfactory,1,0,0,0
U1060,0,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,multiple,only cash,1.75,1.75,1.75,Satisfactory,1,132717,tortas hawai,NULL,NULL,NULL,No_Alcohol_Served,not permitted,informal,partially,medium,NULL,familiar,f,closed,none,only cash,Fast_Food,public,1.33,1.33,1,Satisfactory,1,2,2,2
U1061,0,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,Mexican,multiple,1.61,1.83,1.67,Satisfactory,1,132723,Gordas de morales,NULL,NULL,Mexico,Full_Bar,section,informal,completely,medium,San Luis Potosi,familiar,f,closed,none,multiple,Mexican,public,1.42,1.33,1.25,Satisfactory,1,2,2,1
U1048,1,casual drinker,no preference,NULL,public,single,independent,1988,eco-friendly,thrifty-protector,none,student,green,65,medium,1.7,Mexican,only cash,1.57,1.57,1.29,Satisfactory,1,132723,Gordas de morales,NULL,NULL,Mexico,Full_Bar,section,informal,completely,medium,San Luis Potosi,familiar,f,closed,none,multiple,Mexican,public,1.42,1.33,1.25,Satisfactory,1,2,2,2
U1034,0,casual drinker,informal,family,public,single,independent,1990,technology,thrifty-protector,Catholic,student,yellow,50,medium,1.58,Mexican,only cash,0.5,0.33,0.5,Unsatisfactory,0,132723,Gordas de morales,NULL,NULL,Mexico,Full_Bar,section,informal,completely,medium,San Luis Potosi,familiar,f,closed,none,multiple,Mexican,public,1.42,1.33,1.25,Satisfactory,1,1,0,1
U1003,0,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,Mexican,only cash,1.62,1.69,1.46,Satisfactory,1,132723,Gordas de morales,NULL,NULL,Mexico,Full_Bar,section,informal,completely,medium,San Luis Potosi,familiar,f,closed,none,multiple,Mexican,public,1.42,1.33,1.25,Satisfactory,1,2,2,1
U1083,0,abstemious,NULL,NULL,NULL,NULL,NULL,1981,none,hard-worker,none,NULL,yellow,40,NULL,1.6,Mexican,only cash,1.44,1.67,1.56,Satisfactory,1,132723,Gordas de morales,NULL,NULL,Mexico,Full_Bar,section,informal,completely,medium,San Luis Potosi,familiar,f,closed,none,multiple,Mexican,public,1.42,1.33,1.25,Satisfactory,1,1,1,1
U1084,1,casual drinker,formal,family,public,single,independent,1991,variety,thrifty-protector,Catholic,student,red,65,medium,1.6,Mexican,only cash,1.8,1.6,1.9,Satisfactory,1,132723,Gordas de morales,NULL,NULL,Mexico,Full_Bar,section,informal,completely,medium,San Luis Potosi,familiar,f,closed,none,multiple,Mexican,public,1.42,1.33,1.25,Satisfactory,1,1,0,1
U1092,0,abstemious,formal,solitary,public,single,dependent,1990,variety,thrifty-protector,Catholic,NULL,red,70,medium,1.69,Game,only cash,0.83,0.33,0.33,Unsatisfactory,0,132723,Gordas de morales,NULL,NULL,Mexico,Full_Bar,section,informal,completely,medium,San Luis Potosi,familiar,f,closed,none,multiple,Mexican,public,1.42,1.33,1.25,Satisfactory,1,1,1,1
U1095,0,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,Italian,only cash,1.5,1.8,1.7,Satisfactory,1,132723,Gordas de morales,NULL,NULL,Mexico,Full_Bar,section,informal,completely,medium,San Luis Potosi,familiar,f,closed,none,multiple,Mexican,public,1.42,1.33,1.25,Satisfactory,1,2,2,2
U1096,0,abstemious,formal,family,public,single,independent,1990,eco-friendly,hard-worker,Catholic,student,black,40,medium,1.2,Mexican,only cash,1.45,1.73,1.55,Satisfactory,1,132723,Gordas de morales,NULL,NULL,Mexico,Full_Bar,section,informal,completely,medium,San Luis Potosi,familiar,f,closed,none,multiple,Mexican,public,1.42,1.33,1.25,Satisfactory,1,1,2,1
U1108,0,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,multiple,multiple,1.4,1.6,1.2,Satisfactory,1,132723,Gordas de morales,NULL,NULL,Mexico,Full_Bar,section,informal,completely,medium,San Luis Potosi,familiar,f,closed,none,multiple,Mexican,public,1.42,1.33,1.25,Satisfactory,1,2,2,2
U1114,0,abstemious,no preference,family,on foot,single,independent,1991,variety,hard-worker,Catholic,student,blue,58,medium,1.68,Mexican,only cash,0.18,0.27,0.18,Unsatisfactory,0,132723,Gordas de morales,NULL,NULL,Mexico,Full_Bar,section,informal,completely,medium,San Luis Potosi,familiar,f,closed,none,multiple,Mexican,public,1.42,1.33,1.25,Satisfactory,1,0,0,0
U1137,0,social drinker,formal,family,public,single,independent,1989,eco-friendly,hard-worker,Catholic,student,blue,72,low,1.78,Mexican,only cash,1.86,1.79,1.93,Satisfactory,1,132723,Gordas de morales,NULL,NULL,Mexico,Full_Bar,section,informal,completely,medium,San Luis Potosi,familiar,f,closed,none,multiple,Mexican,public,1.42,1.33,1.25,Satisfactory,1,2,2,2
U1103,0,abstemious,formal,friends,public,single,independent,1989,technology,hard-worker,Jewish,professional,green,120,medium,1.9,Mexican,multiple,1.13,1.5,1.38,Satisfactory,1,132732,Taqueria EL amigo ,Calle Mezquite Fracc Framboyanes,Cd Victoria,Mexico,No_Alcohol_Served,none,casual,completely,low,Tamaulipas,familiar,f,open,none,only cash,Mexican,none,0.63,0.88,1,Unsatisfactory,0,0,0,2
U1087,0,abstemious,no preference,solitary,public,single,independent,1989,variety,thrifty-protector,Catholic,student,black,53,medium,1.55,Chinese,only cash,1.25,1.88,0.88,Satisfactory,1,132732,Taqueria EL amigo ,Calle Mezquite Fracc Framboyanes,Cd Victoria,Mexico,No_Alcohol_Served,none,casual,completely,low,Tamaulipas,familiar,f,open,none,only cash,Mexican,none,0.63,0.88,1,Unsatisfactory,0,2,2,1
